year,race_id,circuit,rider_id,rider,country,team,constructor,position,points,classified
1992,1992_12,Interlagos,1279,Andy Leuthe,LU,,Harris Yamaha,21.0,0.0,True
1992,1992_12,Interlagos,1251,Cees Doorakkers,NL,,Harris Yamaha,22.0,0.0,True
1992,1992_12,Interlagos,1502,Peter Graves,GB,,Harris Yamaha,23.0,0.0,True
1992,1992_12,Interlagos,1249,Juan Garriga,ES,,Yamaha,,0.0,False
1992,1992_13,Kyalami,1404,John Kocinski,US,,Yamaha,1.0,20.0,True
1992,1992_13,Kyalami,1209,Wayne Gardner,AU,,Honda,2.0,15.0,True
1992,1992_13,Kyalami,1224,Wayne Rainey,US,,Yamaha,3.0,12.0,True
1992,1992_13,Kyalami,1538,Doug Chandler,US,,Suzuki,4.0,10.0,True
1992,1992_13,Kyalami,1299,Kevin Schwantz,US,,Suzuki,5.0,8.0,True
1992,1992_13,Kyalami,1445,Mick Doohan,AU,,Honda,6.0,6.0,True
1992,1992_13,Kyalami,1361,Alex Criville,ES,,Honda,7.0,4.0,True
1992,1992_13,Kyalami,1255,Niall Mackenzie,GB,,Yamaha,8.0,3.0,True
1992,1992_13,Kyalami,1571,Miguel Duhamel,CA,,Yamaha,9.0,2.0,True
1992,1992_13,Kyalami,1249,Juan Garriga,ES,,Yamaha,10.0,1.0,True
1992,1992_13,Kyalami,1543,Toshi Arakaki,JP,,ROC Yamaha,11.0,0.0,True
1992,1992_13,Kyalami,1371,Corrado Catalano,IT,,ROC Yamaha,12.0,0.0,True
1992,1992_13,Kyalami,1359,Juan Lopez Mella,ES,,ROC Yamaha,13.0,0.0,True
1992,1992_13,Kyalami,71,Russell Wood,ZA,,Harris Yamaha,14.0,0.0,True
1992,1992_13,Kyalami,1610,Mike Wilson,ZA,,ROC Yamaha,15.0,0.0,True
1992,1992_13,Kyalami,1106,Marco Papa,IT,,Cagiva,16.0,0.0,True
1992,1992_13,Kyalami,1262,Dominique Sarron,FR,,ROC Yamaha,17.0,0.0,True
1992,1992_13,Kyalami,1432,Eddie Laycock,IE,,ROC Yamaha,18.0,0.0,True
1992,1992_13,Kyalami,1403,Michael Rudroff,DE,,Harris Yamaha,19.0,0.0,True
1992,1992_13,Kyalami,1576,Serge David,CH,,ROC Yamaha,20.0,0.0,True
1992,1992_13,Kyalami,1417,Niggi Schmassman,CH,,ROC Yamaha,21.0,0.0,True
1992,1992_13,Kyalami,1502,Peter Graves,GB,,Harris Yamaha,22.0,0.0,True
1992,1992_13,Kyalami,1279,Andy Leuthe,LU,,Harris Yamaha,23.0,0.0,True
1992,1992_13,Kyalami,1247,Josef Doppler,AT,,ROC Yamaha,24.0,0.0,True
1992,1992_13,Kyalami,1043,Randy Mamola,US,,Yamaha,,0.0,False
1993,1993_01,Eastern Creek,1299,Kevin Schwantz,US,,Suzuki,1.0,25.0,True
1993,1993_01,Eastern Creek,1224,Wayne Rainey,US,,Yamaha,2.0,20.0,True
1993,1993_01,Eastern Creek,1538,Doug Chandler,US,,Cagiva,3.0,16.0,True
1993,1993_01,Eastern Creek,1463,Daryl Beattie,AU,,Honda,4.0,13.0,True
1993,1993_01,Eastern Creek,1310,Alex Barros,BR,,Suzuki,5.0,11.0,True
1993,1993_01,Eastern Creek,1361,Alex Criville,ES,,Honda,6.0,10.0,True
1993,1993_01,Eastern Creek,1343,Shinichi Ito,JP,,Honda,7.0,9.0,True
1993,1993_01,Eastern Creek,1225,Luca Cadalora,IT,,Yamaha,8.0,8.0,True
1993,1993_01,Eastern Creek,1615,Matt Mladin,AU,,Cagiva,9.0,7.0,True
1993,1993_01,Eastern Creek,1255,Niall Mackenzie,GB,,ROC Yamaha,10.0,6.0,True
1993,1993_01,Eastern Creek,1498,Laurent Naveau,BE,,ROC Yamaha,11.0,5.0,True
1993,1993_01,Eastern Creek,1617,Bernard Garcia,FR,,Yamaha,12.0,4.0,True
1993,1993_01,Eastern Creek,1601,Jose Kuhn,FR,,ROC Yamaha,13.0,3.0,True
1993,1993_01,Eastern Creek,1510,Tsumoto Udagawa,JP,,ROC Yamaha,14.0,2.0,True
1993,1993_01,Eastern Creek,1576,Serge David,CH,,ROC Yamaha,15.0,1.0,True
1993,1993_01,Eastern Creek,1618,Sean Emmett,GB,,Harris Yamaha,16.0,0.0,True
1993,1993_01,Eastern Creek,1481,Renzo Colleoni,IT,,ROC Yamaha,17.0,0.0,True
1993,1993_01,Eastern Creek,1592,Lucio Pedercini,IT,,ROC Yamaha,18.0,0.0,True
1993,1993_01,Eastern Creek,1622,Andreas Meklau,AT,,ROC Yamaha,19.0,0.0,True
1993,1993_01,Eastern Creek,1623,Jean Luc Romanens,CH,,ROC Yamaha,20.0,0.0,True
1993,1993_01,Eastern Creek,1251,Cees Doorakkers,NL,,Harris Yamaha,21.0,0.0,True
1993,1993_01,Eastern Creek,1344,Alan Scott,US,,Harris Yamaha,22.0,0.0,True
1993,1993_01,Eastern Creek,1543,Toshi Arakaki,JP,,ROC Yamaha,23.0,0.0,True
1993,1993_01,Eastern Creek,1302,Bruno Bonhuil,FR,,ROC Yamaha,,0.0,False
1993,1993_02,Shah Alam,1224,Wayne Rainey,US,,Yamaha,1.0,25.0,True
1993,1993_02,Shah Alam,1463,Daryl Beattie,AU,,Honda,2.0,20.0,True
1993,1993_02,Shah Alam,1299,Kevin Schwantz,US,,Suzuki,3.0,16.0,True
1993,1993_02,Shah Alam,1445,Mick Doohan,AU,,Honda,4.0,13.0,True
1993,1993_02,Shah Alam,1361,Alex Criville,ES,,Honda,5.0,11.0,True
1993,1993_02,Shah Alam,1343,Shinichi Ito,JP,,Honda,6.0,10.0,True
1993,1993_02,Shah Alam,1310,Alex Barros,BR,,Suzuki,7.0,9.0,True
1993,1993_02,Shah Alam,1255,Niall Mackenzie,GB,,ROC Yamaha,8.0,8.0,True
1993,1993_02,Shah Alam,1538,Doug Chandler,US,,Cagiva,9.0,7.0,True
1993,1993_02,Shah Alam,1615,Matt Mladin,AU,,Cagiva,10.0,6.0,True
1993,1993_02,Shah Alam,1498,Laurent Naveau,BE,,ROC Yamaha,11.0,5.0,True
1993,1993_02,Shah Alam,1616,John Reynolds,GB,,Harris Yamaha,12.0,4.0,True
1993,1993_02,Shah Alam,1359,Juan Lopez Mella,ES,,ROC Yamaha,13.0,3.0,True
1993,1993_02,Shah Alam,1618,Sean Emmett,GB,,Harris Yamaha,14.0,2.0,True
1993,1993_02,Shah Alam,1481,Renzo Colleoni,IT,,ROC Yamaha,15.0,1.0,True
1993,1993_02,Shah Alam,1592,Lucio Pedercini,IT,,ROC Yamaha,16.0,0.0,True
1993,1993_02,Shah Alam,1403,Michael Rudroff,DE,,Harris Yamaha,17.0,0.0,True
1993,1993_02,Shah Alam,1576,Serge David,CH,,ROC Yamaha,18.0,0.0,True
1993,1993_02,Shah Alam,1251,Cees Doorakkers,NL,,Harris Yamaha,19.0,0.0,True
1993,1993_02,Shah Alam,1450,Thierry Crine,FR,,ROC Yamaha,20.0,0.0,True
1993,1993_02,Shah Alam,1622,Andreas Meklau,AT,,ROC Yamaha,21.0,0.0,True
1993,1993_02,Shah Alam,1302,Bruno Bonhuil,FR,,ROC Yamaha,22.0,0.0,True
1993,1993_02,Shah Alam,1543,Toshi Arakaki,JP,,ROC Yamaha,23.0,0.0,True
1993,1993_02,Shah Alam,1378,Kevin Mitchell,GB,,Harris Yamaha,24.0,0.0,True
1993,1993_02,Shah Alam,1623,Jean Luc Romanens,CH,,ROC Yamaha,25.0,0.0,True
1993,1993_02,Shah Alam,1344,Alan Scott,US,,Harris Yamaha,26.0,0.0,True
1993,1993_02,Shah Alam,1225,Luca Cadalora,IT,,Yamaha,,0.0,False
1993,1993_03,Suzuka,1224,Wayne Rainey,US,,Yamaha,1.0,25.0,True
1993,1993_03,Suzuka,1299,Kevin Schwantz,US,,Suzuki,2.0,20.0,True
1993,1993_03,Suzuka,1463,Daryl Beattie,AU,,Honda,3.0,16.0,True
1993,1993_03,Suzuka,1343,Shinichi Ito,JP,,Honda,4.0,13.0,True
1993,1993_03,Suzuka,1361,Alex Criville,ES,,Honda,5.0,11.0,True
1993,1993_03,Suzuka,1310,Alex Barros,BR,,Suzuki,6.0,10.0,True
1993,1993_03,Suzuka,1445,Mick Doohan,AU,,Honda,7.0,9.0,True
1993,1993_03,Suzuka,1405,Toshihiko Honma,JP,,Yamaha,8.0,8.0,True
1993,1993_03,Suzuka,1342,Kevin Magee,AU,,Yamaha,9.0,7.0,True
1993,1993_03,Suzuka,1443,Norihiko Fujiwara,JP,,Yamaha,10.0,6.0,True
1993,1993_03,Suzuka,1538,Doug Chandler,US,,Cagiva,11.0,5.0,True
1993,1993_03,Suzuka,1543,Toshi Arakaki,JP,,ROC Yamaha,12.0,4.0,True
1993,1993_03,Suzuka,1255,Niall Mackenzie,GB,,ROC Yamaha,13.0,3.0,True
1993,1993_03,Suzuka,1510,Tsumoto Udagawa,JP,,ROC Yamaha,14.0,2.0,True
1993,1993_03,Suzuka,1618,Sean Emmett,GB,,Harris Yamaha,15.0,1.0,True
1993,1993_03,Suzuka,1498,Laurent Naveau,BE,,ROC Yamaha,16.0,0.0,True
1993,1993_03,Suzuka,1450,Thierry Crine,FR,,ROC Yamaha,17.0,0.0,True
1993,1993_03,Suzuka,1378,Kevin Mitchell,GB,,Harris Yamaha,18.0,0.0,True
1993,1993_03,Suzuka,1601,Jose Kuhn,FR,,ROC Yamaha,19.0,0.0,True
1993,1993_03,Suzuka,1302,Bruno Bonhuil,FR,,ROC Yamaha,20.0,0.0,True
1993,1993_03,Suzuka,1344,Alan Scott,US,,Harris Yamaha,21.0,0.0,True
1993,1993_03,Suzuka,1481,Renzo Colleoni,IT,,ROC Yamaha,22.0,0.0,True
1993,1993_03,Suzuka,1251,Cees Doorakkers,NL,,Harris Yamaha,23.0,0.0,True
1993,1993_03,Suzuka,1622,Andreas Meklau,AT,,ROC Yamaha,24.0,0.0,True
1993,1993_03,Suzuka,1619,Jeremy Mcwilliams,GB,,Yamaha,,0.0,False
1993,1993_04,Jerez,1299,Kevin Schwantz,US,,Suzuki,1.0,25.0,True
1993,1993_04,Jerez,1224,Wayne Rainey,US,,Yamaha,2.0,20.0,True
1993,1993_04,Jerez,1361,Alex Criville,ES,,Honda,3.0,16.0,True
1993,1993_04,Jerez,1445,Mick Doohan,AU,,Honda,4.0,13.0,True
1993,1993_04,Jerez,1225,Luca Cadalora,IT,,Yamaha,5.0,11.0,True
1993,1993_04,Jerez,1463,Daryl Beattie,AU,,Honda,6.0,10.0,True
1993,1993_04,Jerez,1255,Niall Mackenzie,GB,,ROC Yamaha,7.0,9.0,True
1993,1993_04,Jerez,1359,Juan Lopez Mella,ES,,ROC Yamaha,8.0,8.0,True
1993,1993_04,Jerez,1618,Sean Emmett,GB,,Harris Yamaha,9.0,7.0,True
1993,1993_04,Jerez,1510,Tsumoto Udagawa,JP,,ROC Yamaha,10.0,6.0,True
1993,1993_04,Jerez,1371,Corrado Catalano,IT,,ROC Yamaha,11.0,5.0,True
1993,1993_04,Jerez,1592,Lucio Pedercini,IT,,ROC Yamaha,12.0,4.0,True
1993,1993_04,Jerez,1481,Renzo Colleoni,IT,,ROC Yamaha,13.0,3.0,True
1993,1993_04,Jerez,1601,Jose Kuhn,FR,,ROC Yamaha,14.0,2.0,True
1993,1993_04,Jerez,1576,Serge David,CH,,ROC Yamaha,15.0,1.0,True
1993,1993_04,Jerez,1251,Cees Doorakkers,NL,,Harris Yamaha,16.0,0.0,True
1993,1993_04,Jerez,1378,Kevin Mitchell,GB,,Harris Yamaha,17.0,0.0,True
1993,1993_04,Jerez,1622,Andreas Meklau,AT,,ROC Yamaha,18.0,0.0,True
1993,1993_04,Jerez,1635,Jehan D'Orgeix,FR,,Yamaha,19.0,0.0,True
1993,1993_04,Jerez,1302,Bruno Bonhuil,FR,,ROC Yamaha,20.0,0.0,True
1993,1993_04,Jerez,1617,Bernard Garcia,FR,,Yamaha,,0.0,False
1993,1993_05,Salzburgring,1299,Kevin Schwantz,US,,Suzuki,1.0,25.0,True
1993,1993_05,Salzburgring,1445,Mick Doohan,AU,,Honda,2.0,20.0,True
1993,1993_05,Salzburgring,1224,Wayne Rainey,US,,Yamaha,3.0,16.0,True
1993,1993_05,Salzburgring,1310,Alex Barros,BR,,Suzuki,4.0,13.0,True
1993,1993_05,Salzburgring,1225,Luca Cadalora,IT,,Yamaha,5.0,11.0,True
1993,1993_05,Salzburgring,1343,Shinichi Ito,JP,,Honda,6.0,10.0,True
1993,1993_05,Salzburgring,1463,Daryl Beattie,AU,,Honda,7.0,9.0,True
1993,1993_05,Salzburgring,1538,Doug Chandler,US,,Cagiva,8.0,8.0,True
1993,1993_05,Salzburgring,1601,Jose Kuhn,FR,,ROC Yamaha,9.0,7.0,True
1993,1993_05,Salzburgring,1615,Matt Mladin,AU,,Cagiva,10.0,6.0,True
1993,1993_05,Salzburgring,1255,Niall Mackenzie,GB,,ROC Yamaha,11.0,5.0,True
1993,1993_05,Salzburgring,1498,Laurent Naveau,BE,,ROC Yamaha,12.0,4.0,True
1993,1993_05,Salzburgring,1359,Juan Lopez Mella,ES,,ROC Yamaha,13.0,3.0,True
1993,1993_05,Salzburgring,1616,John Reynolds,GB,,Harris Yamaha,14.0,2.0,True
1993,1993_05,Salzburgring,1510,Tsumoto Udagawa,JP,,ROC Yamaha,15.0,1.0,True
1993,1993_05,Salzburgring,1618,Sean Emmett,GB,,Harris Yamaha,16.0,0.0,True
1993,1993_05,Salzburgring,1403,Michael Rudroff,DE,,Harris Yamaha,17.0,0.0,True
1993,1993_05,Salzburgring,1620,Simon Crafar,NZ,,Harris Yamaha,18.0,0.0,True
1993,1993_05,Salzburgring,1450,Thierry Crine,FR,,ROC Yamaha,19.0,0.0,True
1993,1993_05,Salzburgring,1619,Jeremy Mcwilliams,GB,,Yamaha,20.0,0.0,True
1993,1993_05,Salzburgring,1481,Renzo Colleoni,IT,,ROC Yamaha,21.0,0.0,True
1993,1993_05,Salzburgring,1302,Bruno Bonhuil,FR,,ROC Yamaha,22.0,0.0,True
1993,1993_05,Salzburgring,1617,Bernard Garcia,FR,,Yamaha,23.0,0.0,True
1993,1993_05,Salzburgring,1622,Andreas Meklau,AT,,ROC Yamaha,24.0,0.0,True
1993,1993_05,Salzburgring,1106,Marco Papa,IT,,Librenti,25.0,0.0,True
1993,1993_05,Salzburgring,1378,Kevin Mitchell,GB,,Harris Yamaha,,0.0,False
1993,1993_06,Hockenheim,1463,Daryl Beattie,AU,,Honda,1.0,25.0,True
1993,1993_06,Hockenheim,1299,Kevin Schwantz,US,,Suzuki,2.0,20.0,True
1993,1993_06,Hockenheim,1343,Shinichi Ito,JP,,Honda,3.0,16.0,True
1993,1993_06,Hockenheim,1361,Alex Criville,ES,,Honda,4.0,13.0,True
1993,1993_06,Hockenheim,1224,Wayne Rainey,US,,Yamaha,5.0,11.0,True
1993,1993_06,Hockenheim,1538,Doug Chandler,US,,Cagiva,6.0,10.0,True
1993,1993_06,Hockenheim,1615,Matt Mladin,AU,,Cagiva,7.0,9.0,True
1993,1993_06,Hockenheim,1225,Luca Cadalora,IT,,Yamaha,8.0,8.0,True
1993,1993_06,Hockenheim,1255,Niall Mackenzie,GB,,ROC Yamaha,9.0,7.0,True
1993,1993_06,Hockenheim,1617,Bernard Garcia,FR,,Yamaha,10.0,6.0,True
1993,1993_06,Hockenheim,1510,Tsumoto Udagawa,JP,,ROC Yamaha,11.0,5.0,True
1993,1993_06,Hockenheim,1498,Laurent Naveau,BE,,ROC Yamaha,12.0,4.0,True
1993,1993_06,Hockenheim,1403,Michael Rudroff,DE,,Harris Yamaha,13.0,3.0,True
1993,1993_06,Hockenheim,1359,Juan Lopez Mella,ES,,ROC Yamaha,14.0,2.0,True
1993,1993_06,Hockenheim,1302,Bruno Bonhuil,FR,,ROC Yamaha,15.0,1.0,True
1993,1993_06,Hockenheim,1576,Serge David,CH,,ROC Yamaha,16.0,0.0,True
1993,1993_06,Hockenheim,1616,John Reynolds,GB,,Harris Yamaha,17.0,0.0,True
1993,1993_06,Hockenheim,1622,Andreas Meklau,AT,,ROC Yamaha,18.0,0.0,True
1993,1993_06,Hockenheim,1481,Renzo Colleoni,IT,,ROC Yamaha,19.0,0.0,True
1993,1993_06,Hockenheim,1251,Cees Doorakkers,NL,,Harris Yamaha,20.0,0.0,True
1993,1993_06,Hockenheim,1417,Niggi Schmassman,CH,,ROC Yamaha,,0.0,False
1993,1993_07,Assen,1299,Kevin Schwantz,US,,Suzuki,1.0,25.0,True
1993,1993_07,Assen,1445,Mick Doohan,AU,,Honda,2.0,20.0,True
1993,1993_07,Assen,1361,Alex Criville,ES,,Honda,3.0,16.0,True
1993,1993_07,Assen,1538,Doug Chandler,US,,Cagiva,4.0,13.0,True
1993,1993_07,Assen,1224,Wayne Rainey,US,,Yamaha,5.0,11.0,True
1993,1993_07,Assen,1343,Shinichi Ito,JP,,Honda,6.0,10.0,True
1993,1993_07,Assen,1225,Luca Cadalora,IT,,Yamaha,7.0,9.0,True
1993,1993_07,Assen,1255,Niall Mackenzie,GB,,ROC Yamaha,8.0,8.0,True
1993,1993_07,Assen,1620,Simon Crafar,NZ,,Harris Yamaha,9.0,7.0,True
1993,1993_07,Assen,1616,John Reynolds,GB,,Harris Yamaha,10.0,6.0,True
1993,1993_07,Assen,1617,Bernard Garcia,FR,,Yamaha,11.0,5.0,True
1993,1993_07,Assen,1403,Michael Rudroff,DE,,Harris Yamaha,12.0,4.0,True
1993,1993_07,Assen,1601,Jose Kuhn,FR,,ROC Yamaha,13.0,3.0,True
1993,1993_07,Assen,1510,Tsumoto Udagawa,JP,,ROC Yamaha,14.0,2.0,True
1993,1993_07,Assen,1498,Laurent Naveau,BE,,ROC Yamaha,15.0,1.0,True
1993,1993_07,Assen,1618,Sean Emmett,GB,,Harris Yamaha,16.0,0.0,True
1993,1993_07,Assen,1622,Andreas Meklau,AT,,ROC Yamaha,17.0,0.0,True
1993,1993_07,Assen,1481,Renzo Colleoni,IT,,ROC Yamaha,18.0,0.0,True
1993,1993_07,Assen,1378,Kevin Mitchell,GB,,Harris Yamaha,19.0,0.0,True
1993,1993_07,Assen,1600,Andrew Stroud,NZ,,Harris Yamaha,20.0,0.0,True
1993,1993_07,Assen,1251,Cees Doorakkers,NL,,Harris Yamaha,21.0,0.0,True
1993,1993_07,Assen,1302,Bruno Bonhuil,FR,,ROC Yamaha,,0.0,False
1993,1993_08,Catalunya,1224,Wayne Rainey,US,,Yamaha,1.0,25.0,True
1993,1993_08,Catalunya,1445,Mick Doohan,AU,,Honda,2.0,20.0,True
1993,1993_08,Catalunya,1299,Kevin Schwantz,US,,Suzuki,3.0,16.0,True
1993,1993_08,Catalunya,1463,Daryl Beattie,AU,,Honda,4.0,13.0,True
1993,1993_08,Catalunya,1310,Alex Barros,BR,,Suzuki,5.0,11.0,True
1993,1993_08,Catalunya,1255,Niall Mackenzie,GB,,ROC Yamaha,6.0,10.0,True
1993,1993_08,Catalunya,1359,Juan Lopez Mella,ES,,ROC Yamaha,7.0,9.0,True
1993,1993_08,Catalunya,1601,Jose Kuhn,FR,,Yamaha,8.0,8.0,True
1993,1993_08,Catalunya,1249,Juan Garriga,ES,,Cagiva,9.0,7.0,True
1993,1993_08,Catalunya,1481,Renzo Colleoni,IT,,ROC Yamaha,10.0,6.0,True
1993,1993_08,Catalunya,1619,Jeremy Mcwilliams,GB,,Yamaha,11.0,5.0,True
1993,1993_08,Catalunya,1618,Sean Emmett,GB,,Harris Yamaha,12.0,4.0,True
1993,1993_08,Catalunya,1622,Andreas Meklau,AT,,ROC Yamaha,13.0,3.0,True
1993,1993_08,Catalunya,1251,Cees Doorakkers,NL,,Harris Yamaha,14.0,2.0,True
1993,1993_08,Catalunya,1225,Luca Cadalora,IT,,Yamaha,15.0,1.0,True
1993,1993_08,Catalunya,1600,Andrew Stroud,NZ,,Harris Yamaha,16.0,0.0,True
1993,1993_08,Catalunya,1403,Michael Rudroff,DE,,Harris Yamaha,17.0,0.0,True
1993,1993_08,Catalunya,1361,Alex Criville,ES,,Honda,,0.0,False
1993,1993_09,Mugello,1445,Mick Doohan,AU,,Honda,1.0,25.0,True
1993,1993_09,Mugello,1299,Kevin Schwantz,US,,Suzuki,2.0,20.0,True
1993,1993_09,Mugello,1224,Wayne Rainey,US,,Yamaha,3.0,16.0,True
1993,1993_09,Mugello,1343,Shinichi Ito,JP,,Honda,4.0,13.0,True
1993,1993_09,Mugello,1225,Luca Cadalora,IT,,Yamaha,5.0,11.0,True
1993,1993_09,Mugello,1463,Daryl Beattie,AU,,Honda,6.0,10.0,True
1993,1993_09,Mugello,1310,Alex Barros,BR,,Suzuki,7.0,9.0,True
1993,1993_09,Mugello,1255,Niall Mackenzie,GB,,ROC Yamaha,8.0,8.0,True
1993,1993_09,Mugello,1615,Matt Mladin,AU,,Cagiva,9.0,7.0,True
1993,1993_09,Mugello,1601,Jose Kuhn,FR,,Yamaha,10.0,6.0,True
1993,1993_09,Mugello,1617,Bernard Garcia,FR,,Yamaha,11.0,5.0,True
1993,1993_09,Mugello,1481,Renzo Colleoni,IT,,ROC Yamaha,12.0,4.0,True
1993,1993_09,Mugello,1619,Jeremy Mcwilliams,GB,,Yamaha,13.0,3.0,True
1993,1993_09,Mugello,1576,Serge David,CH,,ROC Yamaha,14.0,2.0,True
1993,1993_09,Mugello,1592,Lucio Pedercini,IT,,ROC Yamaha,15.0,1.0,True
1993,1993_09,Mugello,1600,Andrew Stroud,NZ,,Harris Yamaha,16.0,0.0,True
1993,1993_09,Mugello,1648,David Jefferies,GB,,Harris Yamaha,17.0,0.0,True
1993,1993_09,Mugello,1450,Thierry Crine,FR,,ROC Yamaha,,0.0,False
1993,1993_10,Donington Park,1225,Luca Cadalora,IT,,Yamaha,1.0,25.0,True
1993,1993_10,Donington Park,1224,Wayne Rainey,US,,Yamaha,2.0,20.0,True
1993,1993_10,Donington Park,1255,Niall Mackenzie,GB,,ROC Yamaha,3.0,16.0,True
1993,1993_10,Donington Park,1334,Carl Fogarty,GB,,Cagiva,4.0,13.0,True
1993,1993_10,Donington Park,1343,Shinichi Ito,JP,,Honda,5.0,11.0,True
1993,1993_10,Donington Park,1463,Daryl Beattie,AU,,Honda,6.0,10.0,True
1993,1993_10,Donington Park,1359,Juan Lopez Mella,ES,,ROC Yamaha,7.0,9.0,True
1993,1993_10,Donington Park,1481,Renzo Colleoni,IT,,ROC Yamaha,8.0,8.0,True
1993,1993_10,Donington Park,1616,John Reynolds,GB,,Harris Yamaha,9.0,7.0,True
1993,1993_10,Donington Park,1403,Michael Rudroff,DE,,Harris Yamaha,10.0,6.0,True
1993,1993_10,Donington Park,1621,James Haydon,GB,,ROC Yamaha,11.0,5.0,True
1993,1993_10,Donington Park,1601,Jose Kuhn,FR,,Yamaha,12.0,4.0,True
1993,1993_10,Donington Park,1617,Bernard Garcia,FR,,Yamaha,13.0,3.0,True
1993,1993_10,Donington Park,1168,Ron Haslam,GB,,ROC Yamaha,14.0,2.0,True
1993,1993_10,Donington Park,1498,Laurent Naveau,BE,,ROC Yamaha,15.0,1.0,True
1993,1993_10,Donington Park,1450,Thierry Crine,FR,,ROC Yamaha,16.0,0.0,True
1993,1993_10,Donington Park,1622,Andreas Meklau,AT,,ROC Yamaha,17.0,0.0,True
1993,1993_10,Donington Park,1302,Bruno Bonhuil,FR,,ROC Yamaha,18.0,0.0,True
1993,1993_10,Donington Park,1251,Cees Doorakkers,NL,,Harris Yamaha,19.0,0.0,True
1993,1993_10,Donington Park,1648,David Jefferies,GB,,Harris Yamaha,20.0,0.0,True
1993,1993_10,Donington Park,1310,Alex Barros,BR,,Suzuki,,0.0,False
1993,1993_11,Brno,1224,Wayne Rainey,US,,Yamaha,1.0,25.0,True
1993,1993_11,Brno,1225,Luca Cadalora,IT,,Yamaha,2.0,20.0,True
1993,1993_11,Brno,1445,Mick Doohan,AU,,Honda,3.0,16.0,True
1993,1993_11,Brno,1404,John Kocinski,US,,Cagiva,4.0,13.0,True
1993,1993_11,Brno,1299,Kevin Schwantz,US,,Suzuki,5.0,11.0,True
1993,1993_11,Brno,1463,Daryl Beattie,AU,,Honda,6.0,10.0,True
1993,1993_11,Brno,1343,Shinichi Ito,JP,,Honda,7.0,9.0,True
1993,1993_11,Brno,1361,Alex Criville,ES,,Honda,8.0,8.0,True
1993,1993_11,Brno,1538,Doug Chandler,US,,Cagiva,9.0,7.0,True
1993,1993_11,Brno,1310,Alex Barros,BR,,Suzuki,10.0,6.0,True
1993,1993_11,Brno,1617,Bernard Garcia,FR,,Yamaha,11.0,5.0,True
1993,1993_11,Brno,1616,John Reynolds,GB,,Harris Yamaha,12.0,4.0,True
1993,1993_11,Brno,1403,Michael Rudroff,DE,,Harris Yamaha,13.0,3.0,True
1993,1993_11,Brno,1359,Juan Lopez Mella,ES,,ROC Yamaha,14.0,2.0,True
1993,1993_11,Brno,1601,Jose Kuhn,FR,,Yamaha,15.0,1.0,True
1993,1993_11,Brno,1619,Jeremy Mcwilliams,GB,,Yamaha,16.0,0.0,True
1993,1993_11,Brno,1481,Renzo Colleoni,IT,,ROC Yamaha,17.0,0.0,True
1993,1993_11,Brno,1622,Andreas Meklau,AT,,ROC Yamaha,18.0,0.0,True
1993,1993_11,Brno,1648,David Jefferies,GB,,Harris Yamaha,19.0,0.0,True
1993,1993_11,Brno,1592,Lucio Pedercini,IT,,ROC Yamaha,20.0,0.0,True
1993,1993_11,Brno,1106,Marco Papa,IT,,Harris Yamaha,21.0,0.0,True
1993,1993_11,Brno,1302,Bruno Bonhuil,FR,,ROC Yamaha,22.0,0.0,True
1993,1993_11,Brno,1615,Matt Mladin,AU,,Cagiva,,0.0,False
1993,1993_12,Misano,1225,Luca Cadalora,IT,,Yamaha,1.0,25.0,True
1993,1993_12,Misano,1445,Mick Doohan,AU,,Honda,2.0,20.0,True
1993,1993_12,Misano,1299,Kevin Schwantz,US,,Suzuki,3.0,16.0,True
1993,1993_12,Misano,1404,John Kocinski,US,,Cagiva,4.0,13.0,True
1993,1993_12,Misano,1310,Alex Barros,BR,,Suzuki,5.0,11.0,True
1993,1993_12,Misano,1361,Alex Criville,ES,,Honda,6.0,10.0,True
1993,1993_12,Misano,1463,Daryl Beattie,AU,,Honda,7.0,9.0,True
1993,1993_12,Misano,1343,Shinichi Ito,JP,,Honda,8.0,8.0,True
1993,1993_12,Misano,1255,Niall Mackenzie,GB,,ROC Yamaha,9.0,7.0,True
1993,1993_12,Misano,1538,Doug Chandler,US,,Cagiva,10.0,6.0,True
1993,1993_12,Misano,1616,John Reynolds,GB,,Harris Yamaha,11.0,5.0,True
1993,1993_12,Misano,1359,Juan Lopez Mella,ES,,ROC Yamaha,12.0,4.0,True
1993,1993_12,Misano,1617,Bernard Garcia,FR,,Yamaha,13.0,3.0,True
1993,1993_12,Misano,1146,Freddie Spencer,US,,Yamaha,14.0,2.0,True
1993,1993_12,Misano,1403,Michael Rudroff,DE,,Harris Yamaha,15.0,1.0,True
1993,1993_12,Misano,1601,Jose Kuhn,FR,,Yamaha,16.0,0.0,True
1993,1993_12,Misano,1592,Lucio Pedercini,IT,,ROC Yamaha,17.0,0.0,True
1993,1993_12,Misano,1600,Andrew Stroud,NZ,,Harris Yamaha,18.0,0.0,True
1993,1993_12,Misano,1619,Jeremy Mcwilliams,GB,,Yamaha,19.0,0.0,True
1993,1993_12,Misano,1481,Renzo Colleoni,IT,,ROC Yamaha,20.0,0.0,True
1993,1993_12,Misano,1498,Laurent Naveau,BE,,ROC Yamaha,21.0,0.0,True
1993,1993_12,Misano,1648,David Jefferies,GB,,Harris Yamaha,22.0,0.0,True
